Article_id,Title,Description,Date,Category,URL
71,"Severe turbulence hits Mumbai-Kolkata Vistara flight, 8 injured","“Three passengers after review at airport medical facility were taken to hospital. One passenger has been discharged while other two are under going X-ray diagnostic for any bone related injury,” sources in the Directorate General of Civil Aviation (DGCA) said.","June 8, 2021  9:39:17 am",India,https://indianexpress.com/article/india/vistara-mumbai-kolkata-flight-passengers-7348273/
72,Universal free Covid vaccination: Here is what PM Modi announced,Prime Minister Narendra Modi's announcement came as several states asked the Centre to step in after they drew a blank in global tenders to purchase vaccines. ,"June 7, 2021  7:53:42 pm",India,https://indianexpress.com/article/india/universal-free-vaccination-here-is-what-pm-modi-announced-7348125/
73,"Narendra Modi speech highlights: PM announces free vaccine for all 18+, Oppn says ‘thanks for acceding to our request’","The Prime Minister's address to the nation comes on a day India reported 1,00,636 new Covid-19 cases and 2,427 deaths, the lowest in 61 days.","June 8, 2021  9:37:28 am",India,https://indianexpress.com/article/india/narendra-modi-address-to-nation-live-updates-covid-vaccine-7347936/
74,Second Tamil Nadu sero survey shows 23% of population has Covid antibodies,"Sero-prevalence comes down from 31% of the first survey conducted last year likely due to the timing of the surveys, waning of antibodies and emergence of new variants.","June 7, 2021  3:51:44 pm",India,https://indianexpress.com/article/india/second-tamil-nadu-sero-survey-shows-23-of-population-has-covid-antibodies-7347942/
75,CBSE Class 12 practical exams to be held online only; marks by June 28,"For those practicals and subjects that need external evaluation, the external evaluators will decide on an exam date in consultation with the internal examiners and conduct viva voce through an online meeting.","June 7, 2021 2:26:46 pm",India,https://indianexpress.com/article/india/cbse-class-12-practical-exams-to-be-held-online-only-marks-by-june-28-7347818/
76,ISRO develops 3 types of ventilators to battle Covid-19,"ISRO said it intends to transfer the technology of these three ventilators to PSUs, industries or start-ups having good track record in manufacture of critical medical/electronic equipment manufacturing.","June 7, 2021  2:24:22 pm",India,https://indianexpress.com/article/india/isro-develops-3-types-of-ventilators-to-battle-covid-19-7347786/
77,"Priyanka accuses govt of ‘suppressing’ COVID data, prioritising propaganda over saving lives","""From the very start of the pandemic, the Modi government's attitude towards data was to utilize it as a propaganda tool rather than an invaluable weapon in the fight against COVID-19,"" Priyanka Gandhi said in a statement.","June 7, 2021  2:15:13 pm",India,https://indianexpress.com/article/india/priyanka-accuses-govt-of-suppressing-covid-data-prioritising-propaganda-over-saving-lives-7347779/
78,"‘Young people as vaccine buddies, fake news police can help India fight Covid-19’: UNICEF India Representative Dr Yasmin Haque","Unicef, with its partners, has launched a pan-India movement called 'Young Warrior Movement; that aims at engaging five million young people to help the country recover from the ongoing COVID-19 crisis.","June 7, 2021  4:24:03 pm",India,https://indianexpress.com/article/india/young-people-as-vaccine-buddies-fake-news-police-caregivers-can-help-fight-covid-19-unicef-india-rep-dr-yasmin-haque-7345568/
79,"Narendra Modi speech highlights: Free vaccination for all above 18, Centre to procure for all states","Announcing free inoculation for all above the age of 18, Prime Minister Narendra Modi stated that the Centre would be responsible for procuring and allotting Covid vaccine doses to the states.","June 7, 2021  6:16:23 pm",India,https://indianexpress.com/article/india/pm-narendra-modi-address-to-the-nation-today-7347703/
80,A million years of data confirms: Monsoons are likely to get worse,"The monsoon season, which generally runs from June to September, brings enormous amounts of rain to South Asia that are crucial to the region’s agrarian economy.The changes wrought by climate change could reshape the region, and history, the new research suggests, is a guide to those changes.","June 7, 2021 1:20:11 pm",India,https://indianexpress.com/article/india/a-million-years-of-data-confirms-monsoons-are-likely-to-get-worse-7347566/
81,AIIMS Delhi starts screening of children for Covaxin trials,"The trial is to be conducted on 525 healthy volunteers. In the trial, the vaccine will be given by intramuscular route in two doses at day 0 and day 28.","June 7, 2021 1:03:46 pm",India,https://indianexpress.com/article/india/aiims-delhi-starts-screening-of-children-for-covaxin-trials-7347655/
82,"IMA seeks PM Modi’s intervention to stop assault on doctors, spread of fake news","The IMA, in its appeal, said that the government should promote universal free vaccination to all above 18 years of age.","June 7, 2021  12:25:48 pm",India,https://indianexpress.com/article/india/ima-seeks-pm-modis-intervention-to-stop-assault-on-doctors-spread-of-fake-news-covid-19-7347546/
83,Antigua police has started investigating Mehul Choksi’s ‘abduction’: PM Gaston Browne,"Browne said that Choksi's lawyers gave the names of people involved in the alleged abduction to the police commissioner in a complaint, the Antigua News Room reported.","June 7, 2021  9:48:55 am",India,https://indianexpress.com/article/india/antigua-police-has-started-investigating-mehul-choksis-abduction-pm-gaston-browne-7347337/
84,Coronavirus India Live Updates: Centre places order for over 70 crore vaccine doses,"Coronavirus (Covid-19) Cases and Lockdown in India Live News Updates: India recorded 86,498 new cases in the 24 hours ending 8 am Tuesday, taking the country's total infections to over 2.89 crore. This is the lowest spike of daily cases in 66 days.","June 8, 2021  5:35:28 pm",India,https://indianexpress.com/article/india/coronavirus-india-live-updates-lockdown-relaxations-covid-vaccines-7347240/
85,MHA team in Bengal to review cyclone damage,The team is led by a Joint Secretary from the MHA and will stay in the state for three days.,"June 7, 2021 4:33:38 am",India,https://indianexpress.com/article/india/mha-team-in-bengal-to-review-cyclone-damage-7347147/
86,"Goa govt releases film on Shivaji; to restore his forts, temples","A Konkani and Hindi version of the film, titled Chhatrapati Shivaji Maharaj Shivrajyabhishek Divas, was released on social media by Chief Minister Pramod Sawant and covers the history of Goa and Shivaji’s role in fighting the Portuguese.","June 7, 2021 4:23:48 am",India,https://indianexpress.com/article/india/goa-govt-releases-film-on-shivaji-to-restore-his-forts-temples-7347152/
87,"Monsoon advances in Maharashtra, Northeast","By Sunday, Southwest Monsoon had covered 30 per cent of Maharashtra and entered Pune and Raigad districts. It is most likely to reach Mumbai only by next week, the IMD said. It had arrived in southern Kerala on Thursday, two days behind schedule.","June 7, 2021  7:36:05 am",India,https://indianexpress.com/article/india/monsoon-advances-in-maharashtra-northeast-7347162/
88,"Noida society gets free vaccines from PHC 120 km away, probe on","Records accessed by The Indian Express show that almost 200 members of Jaypee Greens in Greater Noida were vaccinated in two camps conducted in the society late last month and the beneficiaries included those between the ages of 18-44, and those above 45.","June 7, 2021  5:09:00 am",India,https://indianexpress.com/article/india/noida-society-gets-free-vaccines-from-phc-120-km-away-probe-on-7347141/
89,J&K councillor’s killing: Police probe his visit to friend shot at by militants,"Family members and relatives of councillor Rakesh Pandita, who was president of the Tral Municipal Committee in Pulwama district, said he returned after just 12 days in Jammu “because of his passion to serve people in his constituency”.","June 7, 2021  7:35:27 am",India,https://indianexpress.com/article/india/bjp-leader-killing-jk-police-probe-militants-attack-7347148/
90,"Noida society gets free vaccines from PHC 120 km away, probe on","Records accessed by The Indian Express show that almost 200 members of Jaypee Greens in Greater Noida were vaccinated in two camps conducted in the society late last month and the beneficiaries included those between the ages of 18-44, and those above 45.","June 7, 2021  7:59:14 am",India,https://indianexpress.com/article/india/noida-society-gets-free-vaccines-from-phc-120-km-away-7347078/
91,"WhatsApp vs Govt: in two cases in HC, each side contradicts itself","While WhatsApp wants the new rules quashed, the Centre has argued that the rules pertaining to tracking the first originator are an example of “reasonable restriction” to which the “fundamental right to privacy is subject”.","June 7, 2021  11:25:56 am",India,https://indianexpress.com/article/india/whatsapp-vs-govt-delhi-high-court-privacy-policy-update-7347103/
92,"Its Kerala unit under hawala cloud, BJP seeks report from ‘independent’ panel","Each of the panel members — retired civil servants C V Ananda Bose, Jacob Thomas and E Sreedharan who are now associated with the party — was asked to submit a report after talking to various leaders and candidates on funds sent from the central BJP to the state unit ahead of the just-concluded elections.","June 7, 2021  11:27:43 am",India,https://indianexpress.com/article/india/kerala-bjp-k-surendran-hawala-case-use-of-election-funds-independent-panel-7347094/
93,"As states step up chorus, Centre ‘willing’ to rethink, take over vaccine procurement","Seized of requests, says top official; many gaps in states’ vaccination Jan-March before second wave hit.","June 7, 2021  7:48:06 am",India,https://indianexpress.com/article/india/covid-vaccine-procurement-global-tenders-7347046/
94,"‘When states speak in different voices, hard to formulate one vaccine policy… Must make common appeal to PM’: Shivraj Singh Chouhan","Shivraj Singh Chouhan says the second wave hit with “such intensity that preparations fell short”, denies public anger over Centre’s handling of situation, and explains how they are fighting pandemic with committees, that include Opposition parties.","June 7, 2021  11:25:03 am",India,https://indianexpress.com/article/india/shivraj-singh-chouhan-centers-covid-handling-second-wave-7346990/
95,"A tale of 2 vaccine cities: 100 in slum, nearly 4-fold in mall drive-through","At Sanjay Camp in Chanakyapuri, one of Delhi’s largest slums, barely 100 of the 8,000-odd residents have been vaccinated so far, the slum’s pradhan, Ashok Kumar, told The Indian Express.","June 7, 2021  11:25:29 am",India,https://indianexpress.com/article/india/covid-vaccine-camp-vaccination-in-delhi-slums-coronavirus-cases-7347085/
96,"Protesting Haryana farmers move into police station, cow in tow",The protesters have been demanding the release of two farmers who were arrested over a protest held on June 1 at the residence of Tohana’s JJP MLA Devender Babli.,"June 7, 2021  11:26:49 am",India,https://indianexpress.com/article/india/protesting-haryana-farmers-move-into-police-station-cow-in-tow-7347101/
97,"Under fire over Bihar’s poor SDG index rank, JD(U) reiterates special status demand","In a special category state, the Centre-state funding of Centrally-sponsored schemes has a ratio of 90:10, unlike a share of 60:40 or 80:20 in other states. Bihar Chief Minister Nitish Kumar has been demanding special category status for the state since 2007.","June 7, 2021  2:15:55 am",India,https://indianexpress.com/article/india/under-fire-over-bihars-poor-sdg-index-rank-jdu-reiterates-special-status-demand-7347092/
98,Learn from defeat too: PM Modi to BJP leaders,"On Kerala, asks party leaders to shed alliance rigidity; on Bengal, says learn from TMC’s regrouping.","June 7, 2021  5:12:33 am",India,https://indianexpress.com/article/india/learn-from-defeat-too-pm-modi-to-bjp-leaders-7347073/
99,"After injections at 2 MP hospitals, over 70 black fungus patients suffer adverse effects",The state government is presently supplying drugs for mucormycosis treatment to medical colleges as well as private hospitals.,"June 7, 2021  7:32:15 am",India,https://indianexpress.com/article/india/after-injections-at-2-mp-hospitals-over-70-black-fungus-patients-suffer-adverse-effects-7347026/
100,Mohali: Wait for pre-fabricated hospital for Covid patients gets longer,"The order for the hospital was placed early last month and it was supposed to be set up by the end of the month, but the work was delayed.","June 7, 2021 12:41:08 am",India,https://indianexpress.com/article/india/mohali-wait-for-pre-fabricated-hospital-for-covid-patients-gets-longer-7347021/
101,"Haryana extends lockdown till June 14, eases certain restrictions","Shopping malls, bars and restaurants (in hotels/ malls) can be opened from 10 am to 8 pm.","June 7, 2021  1:48:20 am",India,https://indianexpress.com/article/india/haryana-extends-lockdown-till-june-14-eases-certain-restrictions-7346783/
102,"Ready to resign if BJP high command asks me to, but will work as Karnataka CM till then: B S Yediyurappa","When reporters asked him about the complaints by disgruntled ministers, including Tourism Minister C P Yogeeshwara, and MLAs against his leadership, the Karnataka CM said he would not comment on such remarks.","June 7, 2021  7:57:45 am",India,https://indianexpress.com/article/india/will-resign-if-bjp-high-command-asks-me-to-karnataka-cm-bs-yediyurappa-7346763/
103,"For release of arrested farmers, Rakesh Tikait leads sit-in at Haryana police station",Vikas and Ravi Azad had been arrested in connection with an FIR registered after farmers tried to gherao Jananayak Janata Party MLA Devendra Singh Babli's residence on Wednesday night.,"June 6, 2021  11:04:40 pm",India,https://indianexpress.com/article/india/rakesh-tikait-leads-sit-in-at-haryana-police-station-demanding-release-of-arrested-farmers-7346738/
104,Lakshadweep admin issues new order to deploy govt officials in fishing boats,"The administration also issued a new order on managing cleanliness and hygiene, directing the people to scientifically dispose of the tender coconut shell, tree leaves, coconut husk, coconut shell, trunk etc in and around dwelling and public places.","June 6, 2021  8:24:03 pm",India,https://indianexpress.com/article/india/lakshadweep-admin-issues-new-order-to-deploy-govt-officials-in-fishing-boats-7346725/
